"";"prov_id";"primeiro_de_provincia";"munic_id";"primeiro_de_municipio";"sexo_condicao";"total_almas";"racas_branco";"racas_pardo";"racas_preto";"racas_caboclo";"estado_civil_solteiro";"estado_civil_casado";"estado_civil_viuvo";"religiao_catolicos";"religiao_acatolico";"nacionalidade_brasileira";"nacionalidade_estrangeira";"instrucao_sabem_ler_e_escrever";"instrucao_analfabetos";"instrucao_populacao_escolar_de_6_a_15_anos_frequentam_escola";"instrucao_populacao_escolar_de_6_a_15_anos_nao_frequentam_escola";"instrucao_populacao_escolar_de_6_a_15_anos_s_inf_da_frequencia_escolar";"defeitos_fisicos_cegos";"defeitos_fisicos_surdos_mudos";"defeitos_fisicos_aleijados";"defeitos_fisicos_dementes";"defeitos_fisicos_alienados";"ausentes_ausentes";"transeuntes_transeuntes";"faixa_etaria_1_mes";"faixa_etaria_2_meses";"faixa_etaria_3_meses";"faixa_etaria_4_meses";"faixa_etaria_5_meses";"faixa_etaria_6_meses";"faixa_etaria_7_meses";"faixa_etaria_8_meses";"faixa_etaria_9_meses";"faixa_etaria_10_meses";"faixa_etaria_11_meses";"faixa_etaria_1_ano";"faixa_etaria_2_anos";"faixa_etaria_3_anos";"faixa_etaria_4_anos";"faixa_etaria_5_anos";"faixa_etaria_6_10_anos";"faixa_etaria_11_15_anos";"faixa_etaria_16_20_anos";"faixa_etaria_21_25_anos";"faixa_etaria_26_30_anos";"faixa_etaria_31_40_anos";"faixa_etaria_41_50_anos";"faixa_etaria_51_60_anos";"faixa_etaria_61_70_anos";"faixa_etaria_71_80_anos";"faixa_etaria_81_90_anos";"faixa_etaria_91_100_anos";"faixa_etaria_maiores_de_100";"faixa_etaria_s_inf";"brasileiros_segundo_origem_brasileiros_adotivos";"brasileiros_segundo_origem_estrang_naturalizados";"brasileiros_segundo_origem_amazonas";"brasileiros_segundo_origem_para";"brasileiros_segundo_origem_maranhao";"brasileiros_segundo_origem_piauhy";"brasileiros_segundo_origem_ceara";"brasileiros_segundo_origem_rio_grande_do_norte";"brasileiros_segundo_origem_parahyba";"brasileiros_segundo_origem_pernambuco";"brasileiros_segundo_origem_alagoas";"brasileiros_segundo_origem_sergipe";"brasileiros_segundo_origem_bahia";"brasileiros_segundo_origem_espirito_santo";"brasileiros_segundo_origem_rio_de_janeiro";"brasileiros_segundo_origem_sao_paulo";"brasileiros_segundo_origem_parana";"brasileiros_segundo_origem_santa_catharina";"brasileiros_segundo_origem_rio_grande_do_sul";"brasileiros_segundo_origem_minas_geraes";"brasileiros_segundo_origem_goyaz";"brasileiros_segundo_origem_matto_grosso";"brasileiros_segundo_origem_s_inf_de_origem";"estrangeiros_segundo_origem_africanos";"estrangeiros_segundo_origem_alemaes";"estrangeiros_segundo_origem_austriacos";"estrangeiros_segundo_origem_argentinos";"estrangeiros_segundo_origem_belgas";"estrangeiros_segundo_origem_bolivianos";"estrangeiros_segundo_origem_chineses";"estrangeiros_segundo_origem_dinamarqueses";"estrangeiros_segundo_origem_franceses";"estrangeiros_segundo_origem_gregos";"estrangeiros_segundo_origem_espanhois";"estrangeiros_segundo_origem_holandeses";"estrangeiros_segundo_origem_hungaros";"estrangeiros_segundo_origem_ingleses";"estrangeiros_segundo_origem_italianos";"estrangeiros_segundo_origem_japoneses";"estrangeiros_segundo_origem_mexicanos";"estrangeiros_segundo_origem_norte_americanos";"estrangeiros_segundo_origem_orientais";"estrangeiros_segundo_origem_paraguaios";"estrangeiros_segundo_origem_persas";"estrangeiros_segundo_origem_peruanos";"estrangeiros_segundo_origem_portugueses";"estrangeiros_segundo_origem_russos";"estrangeiros_segundo_origem_suissos";"estrangeiros_segundo_origem_suecos";"estrangeiros_segundo_origem_turcos";"estrangeiros_segundo_origem_estrang_s_inf";"prof_liberais_seculares_religiosos";"prof_liberais_homens_relig_regular";"prof_liberais_mulheres_relig_regular";"prof_liberais_juizes";"prof_liberais_advogados";"prof_liberais_notarios_e_escrivaes";"prof_liberais_procuradores";"prof_liberais_oficiais_de_justica";"prof_liberais_medicos";"prof_liberais_cirurgioes";"prof_liberais_farmaceuticos";"prof_liberais_parteiros";"prof_liberais_professores_e_homens_de_letras";"prof_liberais_empregados_publicos";"prof_liberais_artistas";"outras_ocupacoes_militares";"outras_ocupacoes_maritimos";"outras_ocupacoes_pescadores";"outras_ocupacoes_capitalistas_e_proprietarios";"prof_industriais_e_comerciais_manufatureiros_e_fabricantes";"prof_industriais_e_comerciais_comerciantes_guarda_livros_e_caixeiros";"prof_manuais_e_mec_costureiras";"prof_manuais_e_mec_canteiros_calcoteiros_mineiros_e_cavouqueiros";"prof_manuais_e_mec_em_metais";"prof_manuais_e_mec_em_madeiras";"prof_manuais_e_mec_em_tecidos";"prof_manuais_e_mec_de_edificacoes";"prof_manuais_e_mec_em_couros_e_peles";"prof_manuais_e_mec_em_tinturaria";"prof_manuais_e_mec_de_vestuarios";"prof_manuais_e_mec_de_chapeus";"prof_manuais_e_mec_de_calcado";"prof_agric_lavradores";"prof_agric_criadores";"outras_ocupacoes_criados_e_jornaleiros";"outras_ocupacoes_servico_domestico";"sem_profissao_sem_profissao";"outras_ocupacoes_s_inf"
"36";9;"Alagoas";914;"Palmeira dos Índias";"Mulher Livre";6847;1964;4463;179;241;4547;1967;333;6847;0;6836;11;461;6386;213;1200;3;9;0;13;9;3;7;41;17;25;24;17;15;34;14;21;17;21;0;230;322;322;361;344;707;709;790;676;729;724;417;171;83;41;10;3;2;1;0;0;0;0;0;0;9;0;12;350;6448;4;12;0;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;5;0;0;1226;0;0;0;0;0;0;0;2;0;0;2;0;624;1068;3915;0
"37";9;"Alagoas";919;"Pão D'Assucar";"Homem Escravizado";175;0;45;130;0;170;4;1;175;0;175;0;0;175;0;0;63;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;3;1;7;8;34;29;22;18;17;12;9;5;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23;149;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;14;0;106;24;27;0
"38";9;"Alagoas";919;"Pão D'Assucar";"Homem Livre";4130;733;3176;204;17;2841;1156;133;4130;0;4119;11;945;3185;263;957;0;2;0;6;1;0;18;19;22;12;16;15;5;7;9;10;7;7;3;92;124;118;145;168;682;538;431;366;340;451;285;169;78;20;5;2;3;0;0;0;0;0;0;4;7;0;2;107;3913;70;16;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;2;6;0;0;0;0;0;0;5;5;26;0;17;37;10;14;197;0;0;63;87;0;19;18;0;58;26;52;975;20;468;141;1882;0
"39";9;"Alagoas";919;"Pão D'Assucar";"Mulher Escravizada";234;0;86;148;0;222;8;4;234;0;231;3;2;232;0;0;57;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;3;5;3;32;25;27;32;22;32;33;11;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;212;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;6;0;29;154;28;0
"40";9;"Alagoas";919;"Pão D'Assucar";"Mulher Livre";4471;766;3481;196;28;3007;1195;269;4471;0;4469;2;635;3836;189;972;0;2;0;2;0;0;0;1;22;18;12;14;18;16;6;6;5;3;2;104;157;133;162;159;645;516;544;436;403;482;304;201;65;22;9;4;2;1;0;0;0;0;0;1;8;0;1;123;4219;95;22;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;36;534;0;0;0;0;0;0;0;0;0;0;229;0;166;1369;2128;2
"41";9;"Alagoas";905;"Passo de Camaragibe";"Homem Escravizado";1269;0;312;957;0;1066;169;34;1269;0;1063;206;1;1268;0;0;253;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;37;31;36;28;135;118;135;114;96;142;200;122;38;9;0;0;0;7;0;0;0;0;0;0;0;2;1;26;1029;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;10;0;0;1;0;5;185;0;912;105;41;0
"42";9;"Alagoas";905;"Passo de Camaragibe";"Homem Livre";9331;1517;7406;374;34;5724;3306;301;9331;0;9270;61;975;8356;365;1985;5;11;2;13;4;0;22;16;29;32;28;25;17;33;24;28;10;11;5;329;374;365;377;371;1540;815;877;737;877;1039;718;381;185;59;24;6;1;14;0;0;0;0;0;0;2;5;1;145;9113;2;2;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;45;0;0;0;0;0;3;0;0;0;9;4;2;3;2;0;2;0;3;18;111;0;118;135;26;79;224;0;0;42;152;0;85;14;0;47;0;48;2224;0;1429;281;4270;0
"43";9;"Alagoas";905;"Passo de Camaragibe";"Mulher Escravizada";1209;0;282;927;0;1039;140;30;1209;0;1110;99;1;1208;0;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;29;35;32;36;129;97;149;124;120;157;155;67;30;7;1;0;0;6;0;0;0;0;0;0;0;0;0;23;1084;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;0;0;0;60;0;341;552;197;0
"44";9;"Alagoas";905;"Passo de Camaragibe";"Mulher Livre";9337;1474;7463;377;23;5671;3000;666;9337;0;9314;23;645;8692;299;1873;3;8;0;7;5;0;18;24;38;25;31;39;23;27;20;27;22;10;21;283;398;352;354;304;1339;836;1053;980;1006;1013;580;332;132;48;21;6;4;13;0;0;0;0;0;0;0;1;2;106;9199;4;0;0;1;0;0;0;1;0;0;0;0;21;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;0;0;12;0;43;617;0;0;0;0;0;0;0;0;0;0;100;0;432;3415;4712;0
"45";9;"Alagoas";918;"Paulo Afonso";"Homem Escravizado";323;0;113;210;0;190;105;28;323;0;223;100;8;315;0;0;100;1;0;5;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;5;3;6;2;12;59;41;30;30;35;37;25;8;4;5;1;0;0;20;0;0;0;1;1;1;1;2;6;12;197;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;0;71;22;61;0
"46";9;"Alagoas";918;"Paulo Afonso";"Homem Livre";5024;1897;2767;320;40;3354;1486;184;5024;0;4990;34;969;4055;296;1110;0;12;7;28;0;3;25;57;11;13;12;10;6;12;13;14;15;14;23;111;147;110;133;176;777;629;770;601;512;375;239;157;104;27;13;0;0;0;0;0;0;0;0;2;0;0;2;153;4715;16;102;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;25;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;3;2;0;0;0;6;0;28;0;0;5;5;0;3;0;0;10;0;21;2697;87;230;268;1656;0
"47";9;"Alagoas";918;"Paulo Afonso";"Mulher Escravizada";335;0;131;204;0;207;98;30;335;0;265;70;5;330;0;0;102;2;1;3;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;4;2;6;5;6;32;70;36;42;44;24;20;26;6;6;3;2;0;1;0;0;0;1;0;2;4;1;3;10;231;0;3;0;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;88;0;12;141;87;0
"48";9;"Alagoas";918;"Paulo Afonso";"Mulher Livre";5237;1908;3005;258;66;3579;1298;360;5237;0;5232;5;886;4351;239;1388;0;9;3;14;4;2;109;37;10;17;14;13;6;7;9;18;16;23;39;102;97;103;128;156;854;773;674;665;706;252;287;146;70;39;6;6;0;1;0;0;0;0;0;0;0;1;6;135;4990;12;88;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;5;644;0;0;0;0;0;0;0;0;0;0;817;3;40;1103;2622;0
"49";9;"Alagoas";916;"Penedo";"Homem Escravizado";1378;0;500;878;0;1165;172;41;1378;0;1323;55;2;1376;0;0;459;1;0;16;0;0;18;2;0;0;0;0;0;0;0;0;0;0;0;12;22;19;30;34;271;188;136;176;146;136;91;71;25;12;4;2;1;2;0;0;0;0;0;0;0;0;1;24;1210;77;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;5;3;69;1;0;4;2;15;3;15;725;0;280;93;159;0
"50";9;"Alagoas";916;"Penedo";"Homem Livre";16500;4649;10580;1143;128;11068;4955;477;16500;0;16440;60;3188;13312;537;3745;0;20;3;48;12;7;61;60;74;52;45;45;33;60;48;69;67;79;64;334;446;431;449;522;2721;1561;1830;1486;1816;1740;1175;720;341;182;54;30;11;15;0;0;0;0;0;0;5;2;8;29;16239;144;13;0;0;0;0;0;0;0;0;0;0;31;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;27;0;0;0;0;0;10;0;0;4;18;14;6;12;13;0;6;0;11;36;92;32;43;46;27;57;335;0;5;135;131;8;136;52;9;163;7;140;6392;55;441;2562;5502;0
"51";9;"Alagoas";916;"Penedo";"Mulher Escravizada";1300;0;559;741;0;1103;164;33;1300;0;1241;59;0;1300;0;0;267;3;0;10;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;12;19;25;19;40;101;166;214;170;167;154;98;73;23;11;2;5;0;1;0;0;0;0;0;0;1;0;3;23;1180;17;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;0;0;0;2;0;0;0;0;3;0;189;0;5;118;800;0
"52";9;"Alagoas";916;"Penedo";"Mulher Livre";16020;4072;10393;1415;140;8952;6151;917;16020;0;15983;37;2016;14004;400;3661;0;30;4;59;7;8;40;58;101;59;55;74;38;46;55;70;69;88;128;358;494;484;707;1138;2434;1627;1805;1753;1609;1352;680;473;173;85;32;15;5;13;0;0;0;0;0;3;2;0;13;23;15799;123;16;0;4;0;0;0;0;0;0;0;0;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;119;0;0;0;19;41;284;1179;0;0;0;12;0;0;0;0;11;29;4155;33;322;1537;8262;0
"53";9;"Alagoas";909;"Pilar";"Homem Escravizado";640;0;183;457;0;547;79;14;640;0;597;43;0;640;0;0;147;0;1;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;9;23;10;12;11;81;66;94;70;59;90;73;31;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;10;0;0;1;0;4;220;0;8;286;107;0
"54";9;"Alagoas";909;"Pilar";"Homem Livre";4092;1223;2431;198;240;2641;1246;205;4091;1;4018;74;1166;2926;127;959;0;5;2;14;0;0;49;30;13;18;16;19;10;13;6;7;6;4;2;96;119;133;112;148;599;487;405;331;392;430;398;195;88;35;5;3;2;0;0;0;0;0;0;0;0;0;2;33;3971;7;3;0;1;0;0;0;0;1;0;0;0;4;1;0;1;0;0;0;0;3;0;1;0;0;0;2;0;0;0;0;0;0;0;62;0;0;0;0;0;5;0;0;7;4;1;0;3;4;1;3;0;5;13;217;21;4;74;8;45;422;0;1;104;114;0;52;0;0;24;0;34;771;0;34;428;1693;0
"55";9;"Alagoas";909;"Pilar";"Mulher Escravizada";708;0;219;489;0;626;65;17;708;0;686;22;0;708;0;0;168;1;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;2;25;18;12;16;89;79;80;83;97;90;56;37;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;2;683;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;211;0;9;262;190;0
"56";9;"Alagoas";909;"Pilar";"Mulher Livre";4371;1176;2645;290;260;2682;1247;442;4371;0;4358;13;636;3735;84;843;0;4;1;5;0;1;25;37;14;18;14;5;6;13;6;11;10;5;5;95;111;123;117;129;554;373;746;428;470;543;307;181;51;28;5;2;1;0;0;0;1;0;1;0;3;0;2;36;4315;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;9;0;24;560;0;0;0;0;0;0;0;0;0;0;159;0;4;1425;2166;20
"57";9;"Alagoas";903;"Porto Calco";"Homem Escravizado";2024;0;641;1383;0;1841;155;28;2024;0;1923;101;0;2024;0;0;437;1;1;8;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;28;45;37;53;52;250;187;250;264;220;266;216;109;24;14;3;0;1;5;0;0;0;0;0;2;4;6;6;248;1655;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;12;15;0;4;0;0;60;0;40;1033;0;103;190;547;0
"58";9;"Alagoas";903;"Porto Calco";"Homem Livre";11084;3305;7004;565;210;6634;4002;448;11084;0;11018;66;1683;9401;305;2304;0;31;6;53;3;1;70;78;63;46;35;46;27;39;19;31;18;28;11;361;402;381;393;413;1609;1000;1139;994;976;1182;881;610;231;98;24;8;5;14;3;0;0;1;1;0;0;0;11;1233;9761;5;0;0;3;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;2;2;0;0;0;0;1;0;0;52;0;0;0;0;0;13;0;0;2;5;9;10;6;5;0;3;0;17;8;121;32;110;159;16;18;265;0;7;101;64;18;124;24;3;106;18;110;4601;39;132;651;4287;0
"59";9;"Alagoas";903;"Porto Calco";"Mulher Escravizada";1900;0;655;1245;0;1753;103;44;1900;0;1836;64;0;1900;0;0;489;0;0;2;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;16;38;50;39;43;288;201;257;187;187;273;214;77;16;4;4;2;0;4;0;0;0;0;1;0;2;3;1;197;1630;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;2;0;0;0;10;38;0;543;0;177;269;846;0
"60";9;"Alagoas";903;"Porto Calco";"Mulher Livre";10558;3217;6596;597;148;6632;3065;861;10558;0;10554;4;560;9998;89;2392;0;13;2;16;5;9;35;65;48;42;35;38;19;37;19;31;17;26;12;290;373;317;328;364;1577;904;1173;1116;1083;1067;847;480;176;90;21;11;2;15;0;0;0;0;0;0;2;0;16;1157;9375;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;0;0;0;0;2;4;20;1173;0;0;0;5;0;0;0;0;1;1;775;0;337;734;7497;0
"61";9;"Alagoas";904;"Porto das Pedras";"Homem Escravizado";551;0;97;454;0;525;20;6;551;0;529;22;1;550;0;0;85;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;6;7;4;6;52;33;47;53;49;202;57;14;5;1;2;0;0;2;0;0;0;0;0;0;0;0;0;2;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;3;0;0;0;0;176;0;18;16;334;0
"62";9;"Alagoas";904;"Porto das Pedras";"Homem Livre";2421;781;1484;151;5;1455;852;114;2421;0;2412;9;506;1915;126;397;0;9;3;24;1;2;17;2;9;7;3;5;4;5;3;2;2;3;2;39;46;47;50;50;300;223;211;199;270;449;238;179;55;12;5;2;0;1;1;1;0;0;0;0;0;0;0;15;2395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;0;1;0;6;0;1;0;0;3;10;48;0;90;68;7;3;38;0;0;4;48;0;9;0;0;16;1;25;1011;0;24;4;1002;0
"63";9;"Alagoas";904;"Porto das Pedras";"Mulher Escravizada";457;0;89;368;0;430;18;9;457;0;450;7;0;457;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;5;6;8;68;41;55;55;51;61;53;24;7;6;2;3;1;4;0;0;0;0;0;0;0;0;0;1;449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;6;115;219;0
"64";9;"Alagoas";904;"Porto das Pedras";"Mulher Livre";2831;879;1793;158;1;1740;857;234;2831;0;2831;0;234;2597;55;542;0;4;0;6;0;0;3;2;4;6;1;10;1;4;3;0;5;1;7;44;61;57;60;36;370;227;305;303;350;412;309;146;70;26;4;3;1;5;0;0;0;0;0;0;2;0;0;11;2818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;884;0;0;0;0;0;0;0;0;0;1;44;0;0;32;1867;0
"65";9;"Alagoas";902;"Santa Luizia do Norte";"Homem Escravizado";932;0;216;716;0;780;132;20;932;0;872;60;0;932;0;0;204;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;21;18;23;43;120;84;128;164;99;86;94;31;11;0;1;0;0;3;0;0;0;0;0;0;0;0;0;10;858;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;859;0;0;26;43;0
"66";9;"Alagoas";902;"Santa Luizia do Norte";"Homem Livre";3540;1260;2051;203;26;2307;1062;171;3540;0;3527;13;516;3024;228;493;0;14;7;28;4;3;47;46;14;10;8;11;12;9;8;30;14;16;45;97;105;98;223;252;352;369;482;343;342;294;186;119;72;21;1;2;0;5;0;0;0;0;0;0;1;0;3;61;3459;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;7;32;21;16;21;7;7;86;0;0;20;34;4;20;4;0;18;0;22;1320;7;251;153;1445;42
"67";9;"Alagoas";902;"Santa Luizia do Norte";"Mulher Escravizada";911;0;168;743;0;769;91;51;911;0;880;31;0;911;0;0;240;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9;28;36;52;49;100;140;48;115;83;97;79;47;20;2;3;1;0;2;0;0;0;0;0;0;0;0;0;13;867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;0;0;410;285;0
"68";9;"Alagoas";902;"Santa Luizia do Norte";"Mulher Livre";3772;1238;2312;192;30;2476;1004;292;3772;0;3768;4;445;3327;199;616;0;16;5;12;2;0;52;36;9;6;5;9;10;24;8;18;19;2;17;88;179;200;260;253;386;429;451;340;350;281;181;174;59;3;4;0;0;7;0;0;0;0;0;0;0;0;5;31;3732;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;20;0;17;132;0;0;0;0;0;0;0;0;0;0;1059;0;0;1448;1094;0
"69";9;"Alagoas";907;"São Miguel";"Homem Escravizado";1110;0;224;886;0;1004;87;19;1110;0;959;151;3;1107;0;0;286;1;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;17;40;23;30;21;142;144;127;110;111;142;127;46;12;5;2;2;0;9;0;0;0;0;0;0;0;0;0;7;930;7;7;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;7;0;2;1;0;6;0;10;791;0;18;28;243;0
